2023-03-08 10:13:04.768646 [INFO   ] [APP] application started
2023-03-08 10:14:19.428597 [DEBUG  ] [CON] 'Exec' sent 17 bytes
2023-03-08 10:14:19.428662 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-08 10:14:19.428668 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-08 10:14:19.428695 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-08 10:14:19.428699 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-08 10:14:19.655681 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-08 10:14:19.655702 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-08 10:14:19.655707 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 147200; ask volumes: 3030; bid prices: 147000; bid volumes: 13780
2023-03-08 10:14:19.655739 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-08 10:14:19.655743 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-08 10:14:19.655746 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 146800; ask volumes: 10; bid prices: 146600; bid volumes: 10
2023-03-08 10:14:19.881484 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-08 10:14:19.881504 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-08 10:14:19.881509 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 147200; ask volumes: 2430; bid prices: 147000; bid volumes: 7780
2023-03-08 10:14:19.881543 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-08 10:14:19.881550 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-08 10:14:19.881554 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 146800; ask volumes: 10; bid prices: 146600; bid volumes: 162
2023-03-08 10:14:20.099581 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-08 10:14:20.099600 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-08 10:14:20.099606 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 147200; ask volumes: 1030; bid prices: 147100; bid volumes: 13020
2023-03-08 10:14:20.099644 [DEBUG  ] [CON] 'Exec' sent 7 bytes
2023-03-08 10:14:20.099659 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-08 10:14:20.099663 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-08 10:14:20.099666 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 146800; ask volumes: 10; bid prices: 146600; bid volumes: 162
2023-03-08 10:14:20.099693 [DEBUG  ] [CON] 'Exec' sent 17 bytes
2023-03-08 10:14:20.099720 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-08 10:14:20.099736 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-08 10:14:20.099775 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-08 10:14:20.099780 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-08 10:14:20.242339 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-08 10:14:20.242358 [DEBUG  ] [CON] 'Info' received message with type=11 and size=88
2023-03-08 10:14:20.242363 [INFO   ] [AUTO] trade ticks received for Future instrument: ask prices: 147200; ask volumes: 1030; bid prices: 0; bid volumes: 0
2023-03-08 10:14:20.399737 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-08 10:14:20.399758 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-08 10:14:20.399762 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 147200; ask volumes: 14000; bid prices: 147000; bid volumes: 2020
2023-03-08 10:14:20.399802 [DEBUG  ] [CON] 'Exec' sent 7 bytes
2023-03-08 10:14:20.399816 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-08 10:14:20.399821 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-08 10:14:20.399825 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 146800; ask volumes: 10; bid prices: 146700; bid volumes: 10010
2023-03-08 10:14:20.399842 [DEBUG  ] [CON] 'Exec' sent 17 bytes
2023-03-08 10:14:20.399919 [DEBUG  ] [CON] 'Exec' received 15 bytes
2023-03-08 10:14:20.399924 [DEBUG  ] [CON] 'Exec' received message with type=8 and size=15
2023-03-08 10:14:20.399928 [INFO   ] [AUTO] order 67 filled for 10 lots at $146800 cents
2023-03-08 10:14:20.399957 [DEBUG  ] [CON] 'Exec' sent 16 bytes
2023-03-08 10:14:20.399965 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-08 10:14:20.399968 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-08 10:14:20.400269 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-08 10:14:20.400276 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-08 10:14:20.400384 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-08 10:14:20.400389 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-08 10:14:20.400407 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-08 10:14:20.400411 [DEBUG  ] [CON] 'Info' received message with type=11 and size=88
2023-03-08 10:14:20.400414 [INFO   ] [AUTO] trade ticks received for ETF instrument: ask prices: 146800; ask volumes: 10; bid prices: 0; bid volumes: 0
2023-03-08 10:14:20.400461 [DEBUG  ] [CON] 'Exec' received 15 bytes
2023-03-08 10:14:20.400466 [DEBUG  ] [CON] 'Exec' received message with type=4 and size=15
2023-03-08 10:14:20.400468 [INFO   ] [AUTO] hedge order 71 filled for 10 lots at $147100 average price in cents
2023-03-08 10:14:20.629332 [INFO   ] [CON] 'Exec' remote disconnect
2023-03-08 10:14:20.629356 [INFO   ] [AUTO] execution connection lost
2023-03-08 10:14:20.629365 [INFO   ] [CON] 'Info' closing
2023-03-08 10:14:20.629378 [INFO   ] [CON] 'Exec' closing
